prop_id,prop_location_score2
21669,0.0152
21670,0.035763999999999976
21672,0.009940540540540535
21674,0.010000000000000002
21676,0.03320000000000001
21677,0.0297
21679,0.03645882352941176
21680,0.058625000000000003
21681,0.13038516788660134
21682,0.0009444444444444445
21683,0.06933655913978502
21684,0.0031
21685,0.13038516788660134
21686,0.1920860000000001
21688,0.2404329446064136
21689,0.0012999999999999995
21690,0.13038516788660134
21691,0.3375
21692,0.06200740740740737
21693,0.06891254612546116
21694,0.13038516788660134
21695,0.13038516788660134
21696,0.13038516788660134
21697,0.13038516788660134
21698,0.094025
21699,0.17800000000000002
21700,0.13038516788660134
21701,0.13038516788660134
21702,0.1278875
21703,0.07900952380952385
21704,0.13038516788660134
21705,0.02457500000000002
21706,0.13038516788660134
21707,0.06583333333333333
21708,0.3758394335511961
21709,0.12403571428571428
21710,0.08433199999999998
21711,0.1276
21712,0.055286666666666644
21713,0.14735555555555557
21714,0.13038516788660134
21715,0.03704599999999999
21716,0.05097792207792198
21717,0.06478968253968252
21718,0.13038516788660134
21719,0.038142857142857145
21720,0.0631923076923077
21721,0.10561773399014787
21722,0.13038516788660134
21723,0.22510000000000005
21724,0.13038516788660134
21725,0.0076
21726,0.27475714285714287
21727,0.09572666666666677
21728,0.08364000000000002
21729,0.0199
21730,0.19896000000000003
21731,0.22635584415584437
21733,0.26336832298136653
21734,0.04414285714285714
21735,0.0496
21736,0.0647
21737,0.13038516788660134
21738,0.13038516788660134
21740,0.23035
21741,0.13038516788660134
21742,0.22305597826086931
21744,0.04482179487179493
21745,0.11273571428571426
21746,0.13038516788660134
21747,0.0824
21748,0.0686
21749,0.21869249999999996
21750,0.07589999999999998
21752,0.13038516788660134
21754,0.13038516788660134
21756,0.1774
21757,0.13038516788660134
21758,0.0333
21759,0.13038516788660134
21760,0.13038516788660134
21761,0.153
21762,0.13038516788660134
21764,0.13038516788660134
21765,0.0056
21766,0.06982
21767,0.2207
21768,0.13038516788660134
21769,0.0009000000000000006
21770,0.4866700000000002
21771,0.6743
21772,0.13038516788660134
21773,0.08832631578947367
21774,0.125
21775,0.13038516788660134
21776,0.13038516788660134
21777,0.052579999999999995
21778,0.2094
21779,0.10718351648351644
21780,0.0052
21781,0.13038516788660134
21782,0.13038516788660134
21783,0.0276
21786,0.0589
21787,0.042499999999999996
21788,0.13038516788660134
21789,0.13038516788660134
21790,0.0014999999999999998
21791,0.0443
21792,0.0006
21793,0.10471052631578942
21794,0.15611999999999998
21795,0.12930909090909085
21796,0.15656046511627905
21797,0.13038516788660134
21798,0.388
21799,0.66326
21800,0.13038516788660134
21801,0.13038516788660134
21803,0.030975000000000003
21804,0.11360624999999996
21805,0.29783454545454396
21806,0.32220508474576237
21807,0.13038516788660134
21808,0.16328753799392162
21809,0.0046
21810,0.3887
21811,0.07805
21812,0.03569146341463412
21813,0.02782
21814,0.06220909090909095
21815,0.014243478260869566
21816,0.13038516788660134
21817,0.02613846153846154
21819,0.006006666666666665
21820,0.01962857142857143
21822,0.041486274509803925
21823,0.13038516788660134
21824,0.05086470588235295
21825,0.13038516788660134
21826,0.11608750000000001
21827,0.0277
21828,0.13038516788660134
21829,0.1585
21830,0.13038516788660134
21831,0.13038516788660134
21832,0.0323
21833,0.13038516788660134
21834,0.3727
21835,0.05848070175438595
21836,0.006599999999999997
21837,0.07691754385964907
21838,0.07680434782608696
21839,0.07179740259740254
21840,0.1281
21841,0.001575
21843,0.013500000000000002
21844,0.13038516788660134
21845,0.07450999999999999
21846,0.10820000000000003
21848,0.053956250000000004
21849,0.05220000000000002
21850,0.0
21851,0.11736304347826089
21852,0.13038516788660134
21853,0.10963703703703709
21854,0.07995000000000001
21855,0.13038516788660134
21856,0.13038516788660134
21857,0.11832666666666673
21858,0.0967
21859,0.0005
21860,0.052229411764705885
21861,0.13941428571428566
21862,0.031971428571428574
21863,0.013959999999999997
21864,0.010700000000000001
21866,0.13038516788660134
21867,0.6007
21868,0.4037
21869,0.16382142857142865
21870,0.21229999999999996
21871,0.013589830508474569
21872,0.0593375
21873,0.07663076923076925
21874,0.006764705882352943
21876,0.0021
21877,0.13038516788660134
21878,0.29449999999999993
21879,0.025496551724137936
21880,0.1265
21881,0.0249
21882,0.011383333333333334
21883,0.19968999999999998
21884,0.13038516788660134
21885,0.13038516788660134
21886,0.21730169491525403
21887,0.0445
21888,0.39192857142857146
21889,0.13038516788660134
21890,0.27871294117647094
21891,0.026436153846153835
21892,0.028742857142857136
21893,0.0067
21895,0.012699999999999994
21896,0.3039
21897,0.0819
21898,0.1888
21899,0.13038516788660134
21900,0.9241
21901,0.13038516788660134
21902,0.13038516788660134
21903,0.0775
21904,0.304925
21905,0.04003333333333335
21906,0.13038516788660134
21907,0.13038516788660134
21908,0.0797094339622642
21909,0.0504
21910,0.00222
21911,0.004966666666666665
21912,0.0
21913,0.16779999999999987
21914,0.24523125000000004
21915,0.2692
21916,0.3205
21917,0.028273333333333324
21919,0.0987
21920,0.03375555555555553
21921,0.13038516788660134
21922,0.13638113207547173
21923,0.03688928571428569
21924,0.13038516788660134
21925,0.13038516788660134
21926,0.1556
21931,0.13038516788660134
21932,0.13902857142857142
21933,0.028849999999999997
21934,0.06011851851851852
21935,0.0169
21936,0.06467931034482759
21937,0.13038516788660134
21938,0.13038516788660134
21939,0.006400000000000001
21940,0.0283
21941,0.13038516788660134
21942,0.014360000000000001
21943,0.21596363636363636
21944,0.21809090909090897
21945,0.0024000000000000002
21946,0.16902406015037616
21947,0.13038516788660134
21948,0.08290833333333335
21949,0.22535000000000002
21950,0.21484516129032258
21951,0.13038516788660134
21952,0.0011272727272727268
21953,0.13038516788660134
21954,0.13038516788660134
21955,0.13038516788660134
21957,0.026599999999999974
21958,0.0002
21960,0.11305323741007173
21961,0.0487
21962,0.026524999999999993
21963,0.2254
21964,0.060000000000000005
21965,0.13038516788660134
21966,0.0019
21967,0.13038516788660134
21968,0.37399999999999994
21969,0.012800000000000002
21970,0.2042689655172414
21971,0.6779000000000001
21972,0.10740999999999998
21973,0.17134999999999997
21974,0.0371
21975,0.13038516788660134
21976,0.7054000000000005
21977,0.010961538461538464
21978,0.24659
21979,0.002685714285714285
21980,0.03313333333333334
21981,0.004776923076923077
21982,0.002
21983,0.13038516788660134
21984,0.07867500000000001
21985,0.0030666666666666668
21986,0.2085
21987,0.13038516788660134
21988,0.029699999999999987
21989,0.1835
21990,0.3774
21991,0.0032
21992,0.13038516788660134
21994,0.1733
21995,0.07949230769230768
21996,0.016547727272727273
21997,0.1594761363636365
21998,0.0714
21999,0.13038516788660134
22000,0.14182999999999993
22001,0.011966101694915228
22002,0.13038516788660134
22003,0.13038516788660134
22005,0.1258
22006,0.13038516788660134
22007,0.332868888888889
22008,0.05591666666666668
22009,0.4160857142857143
22010,0.14443571428571428
22011,0.13038516788660134
22012,0.13038516788660134
22013,0.25105602322206155
22014,0.0022
22015,0.00615000000000001
22017,0.00886756756756756
22018,0.0058
22019,0.023466552901023917
22020,0.00020000000000000006
22021,0.07510843373493971
22022,0.0010176470588235294
22023,0.13038516788660134
22024,0.23064444444444446
22025,0.03148857142857143
22026,0.13038516788660134
22027,0.009650746268656713
22028,0.13038516788660134
22029,0.28805000000000003
22030,0.0441
22031,0.026096638655462148
22032,0.0674
22033,0.0046
22034,0.13159999999999997
22035,0.0652
22036,0.3334116279069765
22037,0.13038516788660134
22038,0.25632499999999997
22039,0.06413950617283956
22040,0.09836785714285713
22041,0.18475000000000003
22042,0.0314
22043,0.4768175925925928
22044,0.28571818181818187
22046,0.028499999999999994
22047,0.07569090909090914
22049,0.4801
22050,0.12891304347826096
22051,0.1866352380952381
22052,0.13038516788660134
22054,0.13038516788660134
22055,0.13038516788660134
22056,0.13038516788660134
22057,0.0005500000000000002
22059,0.13038516788660134
22060,0.13038516788660134
22061,0.13038516788660134
22062,0.179521052631579
22063,0.0004000000000000001
22064,0.0043
22066,0.12139032258064515
22067,0.03452380952380955
22068,0.022766666666666668
22069,0.1363
22070,0.13038516788660134
22071,0.232425
22072,0.018523529411764706
22073,0.13038516788660134
22075,0.06674
22076,0.2593
22077,0.003
22078,0.016199999999999996
22079,0.006966666666666666
22080,0.13038516788660134
22081,0.0985
22082,0.035942187499999986
22083,0.13840234374999996
22084,0.021500000000000002
22086,0.6008910112359552
22087,0.044308108108108174
22088,0.0185
22089,0.02401666666666667
22090,0.1913
22091,0.13038516788660134
22092,0.25748421052631576
22093,0.0092
22095,0.18255714285714286
22096,0.17017142857142847
22097,0.23097999999999996
22098,0.13038516788660134
22099,0.34253333333333336
22100,0.13038516788660134
22102,0.1114
22103,0.13038516788660134
22104,0.0814
22105,0.08264615384615387
22106,0.0868890909090909
22107,0.13038516788660134
22108,0.013300000000000003
22109,0.13038516788660134
22110,0.1429
22111,0.3853714285714286
22112,0.02199411764705883
22113,0.0015
22114,0.1335
22115,0.015288709677419346
22116,0.8258
22117,0.5
22118,0.13038516788660134
22119,0.07668
22120,0.009300000000000001
22121,0.13038516788660134
22122,0.0852
22123,0.13038516788660134
22124,0.28099999999999986
22125,0.13038516788660134
22126,0.5707
22127,0.006780000000000002
22128,0.005900000000000001
22129,0.1368
22130,0.08122542372881349
22131,0.2974241860465126
22132,0.241
22133,0.09753238095238115
22134,0.1847
22135,0.13038516788660134
22136,0.13038516788660134
22137,0.13038516788660134
22138,0.13038516788660134
22139,0.305731092436975
22140,0.13038516788660134
22141,0.13038516788660134
22142,0.13038516788660134
22143,0.13038516788660134
22144,0.13038516788660134
22145,0.18901428571428566
22146,0.13038516788660134
22147,0.13038516788660134
22148,0.13038516788660134
22149,0.35169999999999996
22150,0.08283333333333329
22152,0.04441818181818182
22153,0.2799125
22154,0.2131
22155,0.13038516788660134
22156,0.03149999999999999
22157,0.006025
22160,0.07693708333333318
22161,0.04324666666666664
22162,0.03918918918918922
22163,0.13148597883597862
22164,0.13038516788660134
22165,0.2809958333333334
22166,0.0917
22167,0.17528181818181815
22168,0.7243000000000002
22169,0.2482
22170,0.6025
22171,0.11436666666666666
22172,0.0726785714285714
22173,0.034339534883720914
22175,0.060578048780487864
22176,0.009082051282051286
22177,0.0019125
22179,0.3713
22180,0.21142654639175135
22181,0.0003
22182,0.1275444444444445
22184,0.5697
22185,0.134
22186,0.013463291139240479
22187,0.05292222222222222
22188,0.13038516788660134
22189,0.17255384615384614
22190,0.3529
22191,0.13038516788660134
22192,0.2324150943396226
22193,0.07135660377358491
22194,0.13038516788660134
22195,0.3640249999999999
22196,0.2223272727272726
22197,0.0006
22199,0.3712
22201,0.7027
22202,0.10510000000000001
22203,0.3741
22204,0.1046701754385964
22205,0.1414
22206,0.2465
22207,0.0043
22208,0.0015000000000000005
22209,0.13038516788660134
22210,0.061684615384615386
22211,0.0743
22212,0.20258000000000007
22213,0.13038516788660134
22214,0.0023
22216,0.20421309523809567
22217,0.14153157894736837
22218,0.06363188405797092
22219,0.13038516788660134
22220,0.4553166666666666
22221,0.1779833333333333
22222,0.0676
22223,0.629
22224,0.0029
22225,0.2908
22226,0.0276862068965517
22227,0.13038516788660134
22228,0.14748571428571428
22229,0.13038516788660134
22230,0.33427727272727287
22231,0.1145
22232,0.1213
22233,0.14036
22234,0.04650000000000001
22235,0.5037133333333331
22236,0.13038516788660134
22237,0.13038516788660134
22238,0.0375846153846154
22239,0.1391875
22240,0.3735
22241,0.037033333333333335
22242,0.1124
22243,0.13038516788660134
22244,0.07031379310344828
22245,0.004066666666666667
22246,0.023749999999999986
22247,0.15543333333333334
22248,0.13038516788660134
22249,0.11008846153846154
22250,0.029947297297297327
22252,0.13038516788660134
22253,0.13038516788660134
22254,0.0156
22255,0.04566744186046514
22256,0.0758
22257,0.07471509433962258
22258,0.188075
22259,0.0689
22260,0.03684843750000001
22261,0.13038516788660134
22262,0.1548
22263,0.13038516788660134
22265,0.22594615384615388
22266,0.13038516788660134
22267,0.03247666666666666
22268,0.08981212121212122
22269,0.13038516788660134
22270,0.28598205128205134
22271,0.0045185185185185155
22272,0.017841666666666662
22273,0.013225862068965517
22274,0.13038516788660134
22275,0.7399578947368421
22276,0.0622
22277,0.0222
22278,0.13038516788660134
22279,0.2307
22280,0.13038516788660134
22281,0.2686
22282,0.11179285714285715
22283,0.23354285714285733
22284,0.11666206896551726
22285,0.08411333333333336
22286,0.0942
22287,0.44333333333333336
22288,0.07747333333333332
22289,0.13038516788660134
22290,0.4119387351778649
22291,0.13038516788660134
22292,0.13038516788660134
22293,0.17569318181818186
22294,0.13038516788660134
22295,0.0938233918128653
22296,0.14096562499999984
22297,0.16006538461538464
22299,0.0077
22300,0.018413636363636337
22301,0.0037
22302,0.45069166666666666
22303,0.05608000000000001
22304,0.23665915492957693
22305,0.13038516788660134
22306,0.03299454545454542
22308,0.1426446808510638
22309,0.07035333333333331
22310,0.0007
22311,0.07680000000000002
22312,0.16498641975308662
22313,0.13038516788660134
22314,0.23115000000000008
22315,0.08224705882352942
22316,0.23544705882352937
22317,0.113
22318,0.13038516788660134
22319,0.0675
22320,0.005666666666666667
22321,0.010196226415094333
22322,0.29927391304347833
22324,0.0073
22325,0.6796
22326,0.07008571428571428
22328,0.0046
22329,0.16097600000000006
22330,0.22138333333333335
22331,0.0454
22332,0.059071428571428594
22333,0.0321
22334,0.05959999999999999
22336,0.0056
22337,0.2657
22338,0.13038516788660134
22339,0.07645483870967744
22340,0.0184
22341,0.06356666666666667
22342,0.0012
22343,0.13038516788660134
22345,0.0087
22347,0.0036
22348,0.20326666666666668
22349,0.13038516788660134
22351,0.10917692307692305
22352,0.030400000000000003
22353,0.011999999999999999
22354,0.07685243902439025
22355,0.0038
22356,0.0137
22357,0.019999999999999997
22358,0.0046
22359,0.13038516788660134
22360,0.0032
22361,0.13038516788660134
22362,0.0012833333333333338
22363,0.6351972222222222
22364,0.13038516788660134
22366,0.048993103448275906
22367,0.4137999999999999
22368,0.3474782608695651
22369,0.5783
22370,0.13038516788660134
22371,0.05470526315789474
22372,0.1795
22373,0.13038516788660134
22374,0.0981
22375,0.13038516788660134
22377,0.13038516788660134
22378,0.2256999999999999
22379,0.0032000000000000006
22380,0.14401999999999995
22381,0.13038516788660134
22383,0.13038516788660134
22384,0.1178176470588235
22385,0.1319
22386,0.0794
22387,0.041499999999999995
22388,0.05242
22389,0.39380000000000004
22390,0.4113
22391,0.069024
22392,0.011333333333333332
22393,0.03829185185185178
22394,0.08398617021276607
22395,0.10965
22396,0.0097
22397,0.5455
22398,0.052599999999999994
22399,0.3333
22400,0.13038516788660134
22401,0.038471428571428566
22402,0.005473999999999994
22403,0.0071
22404,0.0466
22405,0.19246470588235298
22406,0.06388250000000004
22407,0.13038516788660134
22408,0.011129032258064513
22409,0.2601
22410,0.06857111111111115
22412,0.2101
22414,0.10219921875000003
22415,0.14533333333333334
22416,0.16596
22417,0.13038516788660134
22418,0.13038516788660134
22419,0.042818181818181776
22420,0.0166
22421,0.17272352941176464
22422,0.2310999999999999
22423,0.01148
22424,0.13038516788660134
22425,0.5041999999999999
22426,0.008165000000000002
22427,0.3758937500000001
22428,0.0379
22429,0.31550000000000006
22431,0.00799295774647887
22432,0.09257777777777777
22433,0.0021
22434,0.06266938775510207
22435,0.12405744680851072
22436,0.006985714285714285
22437,0.0042
22438,0.0049
22439,0.1188
22440,0.13038516788660134
22441,0.1402744680851065
22442,0.10805000000000001
22443,0.1535
22444,0.13038516788660134
22445,0.2148
22446,0.2666
22447,0.14629999999999999
22448,0.13038516788660134
22449,0.050122222222222144
22450,0.14144861111111104
22451,0.0404
22452,0.13038516788660134
22453,0.13272134831460683
22454,0.13038516788660134
22455,0.13038516788660134
22456,0.04098636363636365
22457,0.014806542056074741
22458,0.16669583333333327
22459,0.0115
22460,0.0367
22461,0.23181724137931034
22462,0.13038516788660134
22463,0.08305000000000001
22464,0.0916
22465,0.13038516788660134
22466,0.13038516788660134
22467,0.13038516788660134
22468,0.39754000000000006
22470,0.13038516788660134
22471,0.03724659270998413
22472,0.0042
22473,0.13038516788660134
22474,0.13038516788660134
22475,0.23885350877192957
22476,0.15812
22477,0.0153
22478,0.13045454545454546
22479,0.14773333333333333
22480,0.21639999999999998
22481,0.13038516788660134
22482,0.0135
22483,0.13038516788660134
22484,0.13038516788660134
22485,0.1260757894736843
22486,0.3164666666666667
22488,0.4824333333333331
22489,0.0045
22490,0.0575
22491,0.5822312500000002
22492,0.13038516788660134
22493,0.09791764705882355
22494,0.07186048387096777
22495,0.029230434782608672
22497,0.01186363636363637
22498,0.13038516788660134
22500,0.5934
22501,0.0038
22502,0.13038516788660134
22503,0.009472500000000005
22504,0.10577826086956524
22505,0.24333333333333337
22506,0.0625
22507,0.1429
22508,0.13038516788660134
22509,0.13038516788660134
22510,0.038683870967741944
22511,0.09285909090909096
22512,0.0069
22514,0.13038516788660134
22515,0.0764
22516,0.2258
22517,0.13038516788660134
22518,0.022040000000000004
22519,0.14470000000000002
22520,0.124
22521,0.2004730769230769
22522,0.1833
22523,0.04685342465753422
22524,0.13038516788660134
22525,0.11807407407407407
22526,0.13038516788660134
22528,0.13038516788660134
22529,0.10795530726256994
22530,0.13038516788660134
22531,0.5413
22532,0.13038516788660134
22533,0.019974999999999996
22534,0.0088
22535,0.0014999999999999998
22537,0.13038516788660134
22538,0.1071
22539,0.13038516788660134
22540,0.022
22541,0.022017085427135635
22543,0.24474000000000004
22544,0.03193478260869565
22545,0.104747435897436
22546,0.15
22547,0.0881714285714286
22549,0.19555000000000006
22550,0.12477666666666669
22551,0.5899
22552,0.09322000000000001
22553,0.010870000000000005
22554,0.0015333333333333334
22555,0.13038516788660134
22556,0.10769999999999999
22557,0.12190344827586205
22558,0.2706
22559,0.0022
22560,0.43449999999999994
22561,0.13038516788660134
22563,0.09347407407407413
22564,0.7005500000000001
22565,0.1922653846153845
22566,0.13038516788660134
22567,0.039950000000000006
22568,0.07915
22569,0.03135839416058392
22570,0.08827058823529414
22571,0.02291666666666666
22572,0.08999999999999998
22573,0.05384545454545457
22574,0.13038516788660134
22575,0.003335294117647058
22576,0.08076749999999996
22578,0.19271007407407584
22579,0.13038516788660134
22580,0.13038516788660134
22581,0.0894
22582,0.2098647058823533
22583,0.031871774193548315
22585,0.1484
22586,0.08328823529411766
22587,0.13038516788660134
22588,0.01758163265306123
22589,0.030334482758620683
22590,0.0028
22591,0.0669
22592,0.0723
22594,0.076425
22595,0.0021
22596,0.5168120000000007
22597,0.016
22599,0.13038516788660134
22600,0.07352631578947368
22601,0.036206597222222275
22602,0.038647899159663913
22604,0.07311428571428567
22605,0.12030909090909106
22606,0.13038516788660134
22607,0.08160532319391635
22608,0.13038516788660134
22609,0.03296875000000001
22610,0.13038516788660134
22611,0.06778888888888888
22612,0.006854545454545452
22613,0.0014
22614,0.10204999999999997
22616,0.26730000000000004
22617,0.2096916666666667
22618,0.13038516788660134
22619,0.2872
22620,0.13038516788660134
22621,0.0006
22622,0.10055
22623,0.0197
22624,0.4355251851851852
22625,0.21459750000000016
22627,0.23657142857142852
22628,0.04274999999999999
22630,0.1368588235294117
22631,0.13038516788660134
22632,0.07135384615384625
22633,0.12045416666666664
22634,0.59565
22635,0.23249999999999996
22636,0.4112
22637,0.00020000000000000004
22638,0.3484666666666667
22639,0.0119
22640,0.08897692307692309
22641,0.13038516788660134
22642,0.123
22644,0.003
22645,0.12492083333333327
22647,0.13038516788660134
22648,0.07627142857142855
22649,0.047880000000000006
22651,0.30891612903225796
22652,0.05357851239669426
22653,0.1725
22654,0.0114
22655,0.0052
22657,0.0058
22658,0.13038516788660134
22659,0.0037250000000000004
22660,0.1298741935483871
22661,0.13038516788660134
22662,0.13038516788660134
22663,0.33443999999999996
22664,0.13038516788660134
22665,0.0003
22666,0.019247826086956535
22667,0.13038516788660134
22668,0.09477608695652183
22669,0.0005
22670,0.3668
22671,0.0653
22672,0.5092285714285714
22673,0.13038516788660134
22674,0.10783749999999999
22675,0.03660000000000001
22676,0.1535
22677,0.058165
22678,0.009300000000000001
22679,0.0025000000000000005
22680,0.13038516788660134
22681,0.13038516788660134
22682,0.5469095238095237
22683,0.020724999999999997
22684,0.0010999999999999998
22685,0.0345
22686,0.3021375
22687,0.00039999999999999996
22688,0.06754545454545455
22689,0.0081
22690,0.18450588235294121
22691,0.09593333333333333
22692,0.2108
22693,0.13038516788660134
22694,0.01654375000000001
22695,0.21075581395348825
22696,0.4575
22697,0.18310185185185196
22698,0.01498837209302326
22699,0.13038516788660134
22700,0.15071383219954518
22701,0.3031222222222222
22702,0.0933
22703,0.0393
22704,0.2156
22705,0.13038516788660134
22706,0.13038516788660134
22707,0.09173020833333316
22708,0.0893
22709,0.011440322580645167
22710,0.14413846153846158
22711,0.26621111111111095
22712,0.13038516788660134
22713,0.23021333333333338
22714,0.1904423076923078
22716,0.069
22717,0.29865
22718,0.0498
22719,0.0444
22720,0.13038516788660134
22721,0.65542
22722,0.13038516788660134
22723,0.002799999999999998
22724,0.047984615384615396
22725,0.034225
22726,0.13038516788660134
22727,0.13038516788660134
22728,0.2922
22729,0.217770909090909
22731,0.13038516788660134
22732,0.13038516788660134
22733,0.13038516788660134
22734,0.1586000000000001
22735,0.023780000000000006
22736,0.05310097087378641
22737,0.2023529411764705
22738,0.13038516788660134
22739,0.05507019230769229
22740,0.1654264705882353
22741,0.13038516788660134
22743,0.03182727272727272
22744,0.15440624999999988
22745,0.2274
22746,0.0038
22747,0.3551
22748,0.13038516788660134
22749,0.1174
22750,0.08435901639344262
22751,0.10478095238095243
22752,0.0808
22753,0.019815151515151515
22754,0.13038516788660134
22755,0.13038516788660134
22756,0.15457755102040843
22757,0.012175
22758,0.2717818181818182
22759,0.1545
22760,0.13038516788660134
22761,0.0345
22762,0.13038516788660134
22763,0.054799999999999995
22764,0.02903694779116471
22765,0.0188684210526316
22766,0.0324
22767,0.004406451612903227
22768,0.05916666666666667
22769,0.0013999999999999993
22770,0.0049
22771,0.039778680203045806
22772,0.13038516788660134
22773,0.13432134831460663
22774,0.23969999999999997
22775,0.02180979381443303
22776,0.11049999999999988
22777,0.0008
22778,0.30654761904761907
22779,0.2020242424242424
22780,0.0915700361010828
22782,0.10655810810810809
22783,0.13038516788660134
22784,0.0104
22785,0.5356333333333333
22786,0.15765714285714272
22787,0.13038516788660134
22788,0.00515
22790,0.1622250000000001
22792,0.1686108108108107
22793,0.12939499999999998
22794,0.06329777777777776
22795,0.13038516788660134
22796,0.13038516788660134
22797,0.21654666666666675
22798,0.022478571428571435
22799,0.422
22800,0.1
22801,0.13038516788660134
22803,0.15430000000000008
22804,0.22171515151515142
22805,0.0909
22806,0.2669575757575758
22807,0.13349999999999998
22808,0.13038516788660134
22809,0.12300000000000001
22810,0.18780416666666666
22811,0.0227
22812,0.1228
22813,0.0116
22814,0.0661
22815,0.0044
22817,0.13038516788660134
22818,0.13038516788660134
22819,0.0424
22820,0.004233333333333333
22821,0.09093000000000001
22823,0.13038516788660134
22824,0.2671212962962972
22825,0.13038516788660134
22826,0.11257894736842104
22827,0.6888
22829,0.13038516788660134
22830,0.08510000000000006
22831,0.10369999999999999
22832,0.0003
22833,0.04189999999999999
22834,0.142037037037037
22835,0.14479999999999998
22836,0.13038516788660134
22837,0.13038516788660134
22838,0.13038516788660134
22839,0.0863
22840,0.0219
22841,0.028410447761194016
22843,0.34337999999999996
22844,0.0825
22845,0.05474999999999999
22846,0.57351875
22847,0.25882
22848,0.13038516788660134
22849,0.05391724137931032
22850,0.13038516788660134
22851,0.156395
22852,0.03318085106382985
22854,0.04113636363636364
22855,0.13038516788660134
22856,0.5021
22857,0.1676
22858,0.0408
22859,0.23533109756097534
22860,0.133
22861,0.2487542857142858
22862,0.1271
22863,0.07157719298245614
22864,0.0349986842105263
22865,0.1192
22866,0.016799999999999995
22867,0.040703296703296664
22868,0.13038516788660134
22869,0.029425714285714305
22870,0.03653888888888888
22871,0.13038516788660134
22872,0.3694
22873,0.08809999999999998
22874,0.07940000000000001
22876,0.11813846153846153
22877,0.5374666666666666
22879,0.5825800000000001
22880,0.07657777777777781
22881,0.13038516788660134
22882,0.13038516788660134
22883,0.0649172413793103
22884,0.10388536585365853
22885,0.034044117647058815
22886,0.04072167487684732
22887,0.0366
22888,0.08795999999999997
22889,0.17
22890,0.13038516788660134
22891,0.13038516788660134
22892,0.1918
22893,0.13038516788660134
22894,0.03923953488372094
22895,0.026099999999999998
22896,0.0641571428571428
22897,0.3517
22898,0.295425
22899,0.23756470588235293
22900,0.024936111111111103
22901,0.0311
22902,0.0
22903,0.029249462365591377
22904,0.0006
22905,0.3395
22906,0.3853047619047619
22907,0.1342128205128205
22909,0.03425000000000001
22911,0.31125714285714284
22912,0.0027999999999999987
22914,0.16029848484848508
22915,0.222770588235294
22916,0.07255333333333333
22917,0.06748749999999995
22919,0.14976111111111112
22920,0.1408
22921,0.13038516788660134
22922,0.0884
22923,0.6554
22924,0.007400000000000001
22925,0.02051578947368421
22926,0.029582352941176473
22927,0.18905199999999994
22928,0.18860000000000002
22929,0.050147311827956925
22930,0.0873571428571429
22931,0.04648181818181818
22932,0.13038516788660134
22933,0.05589285714285714
22934,0.0499
22935,0.0687334821428571
22936,0.0574
22937,0.25640000000000013
22938,0.13038516788660134
22939,0.13038516788660134
22940,0.08621016949152546
22941,0.0008000000000000003
22942,0.05693333333333334
22943,0.018580536912751675
22944,0.08058666666666667
22945,0.14270000000000002
22946,0.001
22947,0.13038516788660134
22948,0.0021
22949,0.0141
22950,0.06923589743589742
22951,0.12234615384615383
22952,0.3812
22953,0.13038516788660134
22954,0.0356
22955,0.036899999999999995
22956,0.06499999999999996
22958,0.10787966101694911
22959,0.5041928571428571
22960,0.13038516788660134
22961,0.21754285714285712
22962,0.4790631578947369
22963,0.0038
22964,0.053099999999999994
22965,0.08756363636363637
22966,0.47410869565217395
22967,0.01232307692307692
22968,0.07992727272727274
22970,0.13038516788660134
22971,0.0845657894736842
22972,0.2549238095238097
22973,0.025674074074074068
22974,0.06987272727272727
22975,0.016485
22976,0.2477482758620689
22977,0.191678787878788
22978,0.13038516788660134
22979,0.1894
22980,0.1974
22981,0.13038516788660134
22982,0.13038516788660134
22983,0.13038516788660134
22984,0.053489473684210594
22985,0.0144125
22986,0.044254347826086955
22987,0.0047875
22988,0.1679242857142859
22989,0.37822
22990,0.06573333333333335
22991,0.13038516788660134
22992,0.55935
22993,0.127
22995,0.13038516788660134
22996,0.0661
22997,0.1252
22998,0.08868311688311689
22999,0.13038516788660134
23000,0.12839743589743596
23001,0.11861999999999998
23003,0.0246
23004,0.12306923076923078
23005,0.1231
23006,0.13038516788660134
23007,0.5293
23008,0.2038
23009,0.07679795918367346
23010,0.3247
23011,0.4605
23012,0.06407619047619047
23013,0.1775
23014,0.0116
23015,0.13038516788660134
23016,0.1752298850574714
23017,0.1785749999999999
23018,0.1365
23019,0.00719090909090909
23020,0.13038516788660134
23021,0.006748529411764702
23023,0.0817
23024,0.13038516788660134
23025,0.13038516788660134
23027,0.0855111111111111
23029,0.0
23031,0.31350000000000006
23032,0.03419333333333332
23033,0.13038516788660134
23034,0.513
23035,0.13038516788660134
23036,0.13038516788660134
23037,0.0317
23038,0.13038516788660134
23039,0.059700000000000024
23040,0.0053
23041,0.5421
23043,0.331
23045,0.0957
23046,0.027049999999999994
23048,0.1942
23049,0.03216451612903227
23051,0.0033999999999999994
23052,0.00344
23053,0.022357142857142857
23054,0.13038516788660134
23056,0.13038516788660134
23057,0.018525
23058,0.0263
23059,0.0104
23060,0.0275
23061,0.03877941176470594
23062,0.2691
23063,0.2757639999999999
23064,0.13038516788660134
23065,0.13038516788660134
23066,0.2893
23067,0.12194545454545457
23068,0.3058
23069,0.2184500000000001
23070,0.13038516788660134
23071,0.1935
23072,0.031326229508196766
23073,0.18121774193548357
23075,0.06235116279069765
