prop_id,prop_review_score
19836,4.5
19839,4.5
19840,3.5
19841,0.0
19842,0.0
19843,3.5
19844,4.0
19845,0.0
19846,3.0
19847,0.0
19848,4.0
19849,4.0
19850,4.0
19851,2.5
19853,4.5
19854,3.0
19855,4.5
19856,0.0
19857,0.0
19858,4.5
19859,2.5
19860,3.5
19861,0.0
19862,4.0
19863,0.0
19864,4.5
19865,0.0
19866,4.5
19867,4.0
19868,0.0
19869,0.0
19870,4.0
19871,3.0
19872,3.5
19873,3.5
19874,3.0
19875,3.5
19876,0.0
19877,4.5
19880,5.0
19881,4.5
19882,0.0
19883,4.5
19884,4.5
19885,0.0
19886,4.5
19887,4.0
19888,3.5
19889,4.0
19890,2.0
19891,4.0
19893,4.0
19894,3.0
19895,4.5
19896,3.0
19897,4.5
19898,4.5
19899,4.0
19900,4.5
19901,2.5
19902,3.5
19904,3.5
19905,4.0
19906,4.5
19907,0.0
19908,5.0
19909,4.0
19910,4.0
19911,5.0
19912,4.0
19913,2.5
19914,0.0
19915,5.0
19916,4.5
19917,4.5
19918,0.0
19919,4.0
19920,4.5
19921,4.5
19922,5.0
19923,2.5
19924,0.0
19926,0.0
19927,0.0
19928,0.0
19929,4.0
19930,4.5
19931,4.5
19932,4.0
19933,0.0
19935,4.0
19936,4.0
19938,4.0
19939,5.0
19940,4.5
19941,4.0
19942,3.0
19943,2.5
19944,4.5
19945,3.5
19946,4.5
19947,4.0
19948,4.5
19949,4.5
19950,0.0
19951,4.0
19952,4.5
19953,3.0
19954,3.5
19955,0.0
19956,4.0
19957,4.5
19959,4.0
19960,3.0
19961,5.0
19962,5.0
19963,0.0
19964,3.5
19965,3.5
19966,4.0
19967,5.0
19968,0.0
19969,4.5
19970,4.0
19971,4.5
19972,2.0
19973,5.0
19974,4.5
19975,4.5
19976,0.0
19977,3.5
19978,4.5
19979,5.0
19980,3.5
19981,0.0
19982,0.0
19984,5.0
19985,3.5
19988,4.0
19989,0.0
19990,0.0
19991,0.0
19992,4.0
19993,4.5
19995,3.5
19996,0.0
19997,4.0
19998,4.0
19999,0.0
20000,5.0
20001,4.0
20002,0.0
20003,4.0
20004,0.0
20006,4.0
20007,0.0
20008,4.0
20010,4.5
20011,0.0
20013,4.0
20014,4.0
20015,4.0
20016,4.0
20017,3.5
20018,4.0
20019,4.5
20020,5.0
20021,4.0
20022,4.5
20023,4.5
20024,4.0
20025,0.0
20026,4.0
20027,2.0
20029,2.0
20030,5.0
20032,0.0
20033,4.5
20034,5.0
20035,3.5
20036,4.0
20037,0.0
20039,0.0
20040,0.0
20041,3.5
20043,0.0
20044,3.5
20045,0.0
20046,2.5
20047,0.0
20048,3.5
20049,3.0
20050,4.0
20051,3.5
20052,0.0
20053,4.5
20054,3.0
20055,4.0
20056,0.0
20057,0.0
20059,4.0
20060,4.0
20061,4.5
20062,5.0
20063,0.0
20064,4.0
20065,4.5
20066,4.5
20067,0.0
20068,0.0
20069,4.5
20070,4.5
20071,2.5
20072,4.5
20073,3.5
20074,0.0
20075,4.0
20076,3.5
20077,4.5
20078,3.0
20079,4.5
20080,4.0
20081,3.5
20082,2.0
20083,4.5
20084,3.5
20085,3.0
20086,0.0
20087,4.0
20088,3.5
20089,5.0
20090,0.0
20091,2.5
20092,3.0
20093,4.5
20094,4.5
20095,3.0
20096,4.0
20097,3.5
20098,0.0
20099,2.5
20101,4.0
20102,5.0
20103,3.5
20104,5.0
20106,0.0
20107,4.5
20109,4.5
20110,4.0
20111,4.5
20112,0.0
20113,5.0
20114,4.0
20116,3.5
20117,4.5
20118,2.0
20119,4.0
20120,4.5
20121,2.0
20122,4.0
20123,4.5
20124,4.0
20125,3.0
20126,4.5
20127,0.0
20128,0.0
20129,3.5
20130,4.5
20131,0.0
20132,5.0
20133,4.0
20134,0.0
20135,4.0
20136,4.0
20137,4.0
20138,5.0
20139,0.0
20140,0.0
20141,4.0
20142,0.0
20143,2.5
20144,2.5
20145,5.0
20146,4.5
20147,5.0
20148,4.5
20149,4.0
20150,3.5
20151,5.0
20153,3.5
20154,3.5
20155,3.5
20156,4.0
20157,4.5
20158,4.5
20159,3.0
20160,4.5
20161,4.0
20163,0.0
20164,0.0
20166,4.0
20167,3.5
20168,3.5
20169,4.5
20170,4.5
20173,4.5
20174,3.0
20175,0.0
20176,5.0
20177,0.0
20178,3.0
20179,3.0
20180,4.0
20181,0.0
20182,4.0
20183,3.0
20184,4.5
20185,4.5
20186,3.5
20187,4.5
20189,4.0
20190,3.5
20191,0.0
20192,4.0
20193,1.0
20195,4.5
20196,3.5
20197,4.5
20198,0.0
20199,4.0
20200,0.0
20201,4.0
20202,5.0
20204,0.0
20205,0.0
20206,4.5
20207,4.0
20208,0.0
20209,4.0
20210,2.5
20211,0.0
20212,0.0
20213,0.0
20214,3.5
20215,2.5
20216,0.0
20217,4.5
20218,3.0
20219,3.5
20220,4.0
20221,3.5
20222,2.0
20223,4.5
20224,3.0
20225,3.5
20226,3.0
20227,4.5
20228,4.5
20229,4.0
20230,4.5
20231,0.0
20234,5.0
20235,4.0
20236,4.5
20237,4.5
20240,2.5
20241,4.0
20243,0.0
20244,0.0
20245,2.0
20246,4.0
20247,4.5
20248,3.5
20249,4.5
20250,0.0
20251,4.5
20252,4.5
20253,4.5
20254,5.0
20255,4.0
20256,4.5
20257,4.5
20258,0.0
20259,2.5
20260,4.0
20261,4.0
20262,0.0
20263,3.5
20264,3.0
20265,3.5
20267,4.0
20268,3.0
20269,3.0
20270,4.0
20271,3.5
20272,3.0
20274,4.5
20275,0.0
20276,3.5
20277,4.0
20278,4.5
20279,4.0
20280,0.0
20281,3.0
20282,4.0
20283,4.0
20284,3.5
20285,4.5
20286,4.5
20287,0.0
20288,2.0
20289,0.0
20291,4.0
20292,4.0
20293,4.0
20294,4.0
20295,4.0
20296,5.0
20297,3.0
20298,5.0
20299,4.0
20300,0.0
20301,5.0
20302,0.0
20303,4.0
20304,4.5
20306,4.0
20307,0.0
20308,4.5
20309,4.0
20310,3.5
20311,0.0
20312,3.0
20313,4.0
20314,5.0
20315,3.0
20316,0.0
20317,3.0
20320,0.0
20321,4.0
20322,2.5
20323,0.0
20324,3.0
20325,4.5
20326,2.0
20327,4.5
20328,4.0
20330,0.0
20331,4.5
20332,5.0
20333,0.0
20334,4.5
20335,0.0
20336,5.0
20337,4.5
20338,4.5
20339,4.5
20340,3.5
20341,4.5
20343,0.0
20345,3.0
20347,4.0
20348,4.0
20349,5.0
20350,4.0
20351,0.0
20352,3.0
20354,3.5
20355,4.5
20356,0.0
20357,0.0
20358,4.0
20359,4.0
20360,3.0
20361,4.0
20362,3.5
20363,3.5
20364,0.0
20365,0.0
20366,4.0
20367,3.0
20368,5.0
20369,4.0
20370,0.0
20371,4.0
20372,4.0
20374,4.0
20375,3.5
20376,4.0
20377,4.0
20378,4.5
20379,3.0
20380,1.0
20381,0.0
20382,3.5
20383,0.0
20384,0.0
20385,0.0
20386,2.5
20387,0.0
20389,5.0
20390,4.5
20391,3.5
20392,3.5
20393,4.5
20394,5.0
20395,4.0
20396,4.0
20397,0.0
20398,4.5
20399,0.0
20400,3.5
20401,0.0
20402,0.0
20403,4.0
20404,5.0
20405,0.0
20406,1.0
20407,0.0
20408,2.0
20409,3.0
20410,0.0
20411,0.0
20412,5.0
20413,4.5
20414,0.0
20415,3.5
20416,3.5
20417,4.5
20418,4.0
20419,0.0
20421,1.5
20422,5.0
20423,4.5
20424,5.0
20425,4.0
20426,0.0
20427,4.0
20428,3.5
20429,4.0
20430,4.0
20431,4.0
20432,0.0
20433,4.5
20434,4.0
20435,4.5
20436,0.0
20437,5.0
20438,0.0
20439,4.0
20440,5.0
20441,4.5
20442,0.0
20443,4.0
20444,4.0
20445,4.0
20446,4.0
20447,5.0
20449,3.5
20450,0.0
20451,3.5
20452,4.0
20453,0.0
20454,3.0
20455,3.0
20456,2.5
20457,3.5
20458,4.5
20459,5.0
20461,0.0
20462,4.5
20463,0.0
20464,4.0
20465,3.5
20468,0.0
20469,4.5
20471,0.0
20472,0.0
20473,0.0
20474,3.0
20475,3.5
20476,3.5
20478,3.5
20479,2.0
20480,1.5
20481,0.0
20482,0.0
20483,3.0
20484,4.5
20485,4.0
20486,0.0
20487,4.5
20488,4.0
20489,3.5
20490,0.0
20491,0.0
20492,0.0
20493,0.0
20494,4.0
20495,5.0
20496,3.5
20497,5.0
20498,3.0
20499,3.5
20500,3.0
20501,4.0
20503,4.0
20504,4.5
20505,3.5
20506,5.0
20507,3.5
20508,3.0
20509,2.5
20510,4.0
20511,0.0
20512,0.0
20513,0.0
20514,4.0
20515,3.5
20516,3.5
20517,0.0
20518,5.0
20519,4.5
20520,4.0
20521,0.0
20522,4.0
20523,0.0
20524,3.5
20525,3.5
20526,4.5
20527,5.0
20528,4.0
20529,3.0
20530,0.0
20531,4.0
20533,4.0
20534,3.5
20535,3.5
20537,5.0
20538,3.5
20539,5.0
20540,0.0
20541,0.0
20542,4.0
20543,0.0
20544,0.0
20545,4.0
20546,0.0
20547,4.0
20548,3.0
20549,4.5
20551,3.5
20552,3.5
20553,3.5
20554,4.0
20555,0.0
20556,4.5
20557,4.0
20558,5.0
20559,5.0
20560,0.0
20562,0.0
20563,4.5
20564,3.5
20566,4.0
20567,3.5
20568,0.0
20569,0.0
20570,0.0
20571,0.0
20572,5.0
20573,3.0
20574,0.0
20575,0.0
20576,0.0
20577,0.0
20578,0.0
20579,4.0
20580,3.0
20581,0.0
20582,0.0
20583,4.0
20584,4.0
20586,4.0
20587,4.5
20588,4.0
20589,0.0
20590,4.0
20591,3.5
20592,3.5
20594,4.5
20595,4.0
20596,0.0
20597,4.0
20598,3.5
20600,5.0
20601,4.0
20602,4.0
20603,4.5
20604,4.0
20605,0.0
20606,4.5
20607,3.5
20608,0.0
20609,0.0
20610,4.0
20611,4.0
20612,4.0
20613,4.5
20614,3.5
20615,3.5
20616,4.5
20617,0.0
20618,3.0
20619,0.0
20620,4.0
20621,4.5
20622,0.0
20623,0.0
20624,4.0
20625,4.0
20626,0.0
20627,0.0
20629,4.0
20630,5.0
20631,3.5
20632,0.0
20633,3.5
20634,3.0
20635,3.0
20636,0.0
20637,4.0
20638,0.0
20639,3.5
20640,1.5
20641,2.5
20642,4.0
20643,0.0
20644,4.0
20645,5.0
20646,5.0
20647,4.5
20648,0.0
20649,0.0
20650,3.0
20651,5.0
20652,5.0
20653,4.0
20654,4.5
20655,2.5
20656,0.0
20657,4.0
20658,4.5
20659,3.0
20660,4.5
20661,0.0
20662,5.0
20663,3.0
20664,2.0
20666,4.0
20667,4.0
20668,5.0
20669,0.0
20670,4.0
20671,4.5
20672,4.5
20673,5.0
20675,4.5
20676,3.0
20677,0.0
20678,0.0
20679,4.0
20680,0.0
20681,4.0
20682,4.0
20683,4.0
20684,0.0
20685,4.5
20686,0.0
20687,0.0
20688,3.0
20689,3.5
20690,4.5
20691,4.5
20692,3.5
20693,4.0
20694,0.0
20695,4.5
20696,3.5
20698,3.5
20699,3.5
20700,3.5
20701,0.0
20702,4.0
20703,2.0
20704,3.5
20705,3.0
20706,0.0
20707,4.0
20708,5.0
20709,0.0
20710,4.5
20711,4.0
20712,0.0
20713,3.5
20714,4.0
20715,0.0
20716,4.0
20717,4.0
20719,5.0
20720,4.5
20721,3.5
20722,3.5
20723,2.5
20724,3.5
20725,0.0
20726,4.0
20727,3.0
20728,5.0
20729,3.5
20731,4.0
20732,4.5
20734,5.0
20736,0.0
20737,4.5
20738,4.0
20739,5.0
20740,0.0
20742,4.0
20744,0.0
20745,3.0
20746,4.5
20747,4.0
20748,0.0
20751,3.5
20752,2.5
20753,0.0
20754,4.5
20755,4.5
20756,3.5
20757,4.5
20758,0.0
20759,3.5
20760,0.0
20761,4.0
20763,4.0
20764,2.0
20765,0.0
20766,4.5
20767,0.0
20768,3.5
20769,4.5
20770,0.0
20771,4.5
20772,4.5
20773,0.0
20774,4.5
20775,0.0
20776,4.5
20777,4.0
20778,0.0
20780,0.0
20781,4.5
20782,4.0
20783,4.0
20784,0.0
20785,4.5
20786,4.0
20787,4.5
20788,3.0
20789,3.0
20790,3.5
20791,4.0
20792,0.0
20793,4.0
20796,5.0
20797,3.0
20798,4.0
20799,0.0
20800,4.5
20801,4.5
20803,0.0
20804,3.5
20805,4.0
20806,2.5
20807,0.0
20808,4.0
20809,4.0
20810,4.0
20811,4.0
20812,4.5
20813,3.0
20814,0.0
20815,4.0
20816,0.0
20817,4.0
20818,0.0
20819,4.0
20820,3.5
20821,4.0
20822,0.0
20823,4.5
20824,0.0
20825,5.0
20826,3.0
20827,4.0
20828,3.5
20829,0.0
20830,0.0
20831,5.0
20832,4.5
20833,3.5
20834,4.5
20835,4.0
20836,0.0
20837,4.0
20838,4.5
20839,0.0
20840,4.0
20841,3.0
20842,3.0
20843,4.5
20844,3.0
20845,0.0
20847,3.0
20848,0.0
20849,0.0
20850,3.5
20851,3.5
20852,0.0
20853,0.0
20854,4.5
20855,4.0
20856,4.0
20857,4.5
20858,5.0
20859,4.0
20860,3.0
20861,4.5
20862,4.0
20863,3.0
20864,0.0
20865,4.5
20866,3.5
20867,0.0
20868,3.5
20870,3.0
20871,4.5
20872,2.0
20873,3.5
20874,4.0
20875,4.0
20876,5.0
20877,0.0
20878,4.5
20879,2.5
20880,1.0
20881,4.0
20882,4.5
20883,3.5
20884,4.5
20885,5.0
20886,0.0
20887,5.0
20888,0.0
20889,4.5
20890,3.5
20891,4.0
20892,2.0
20893,4.0
20894,5.0
20896,4.5
20897,3.0
20898,5.0
20899,0.0
20900,2.5
20901,4.5
20902,4.5
20903,4.0
20904,4.5
20905,4.5
20906,4.0
20907,5.0
20908,0.0
20909,0.0
20911,5.0
20912,0.0
20913,3.5
20914,5.0
20915,0.0
20916,2.0
20917,4.0
20918,0.0
20919,3.0
20920,0.0
20921,3.0
20922,4.0
20923,0.0
20924,4.0
20925,0.0
20926,4.0
20927,4.5
20928,4.0
20931,3.0
20932,4.0
20934,3.5
20935,3.5
20936,5.0
20937,4.0
20938,0.0
20939,5.0
20940,4.0
20941,0.0
20942,3.0
20943,3.5
20944,4.0
20945,0.0
20946,4.0
20947,2.5
20948,5.0
20949,4.5
20950,4.0
20951,3.5
20952,5.0
20953,0.0
20954,5.0
20955,3.5
20956,4.5
20957,4.0
20958,4.5
20959,0.0
20960,5.0
20961,4.0
20962,2.0
20963,0.0
20964,2.5
20965,4.0
20966,3.5
20968,0.0
20969,3.5
20970,3.5
20971,4.5
20972,4.0
20973,4.0
20975,4.0
20976,0.0
20977,4.5
20978,0.0
20979,4.0
20980,4.0
20981,4.5
20983,4.5
20984,5.0
20985,0.0
20986,0.0
20987,0.0
20988,5.0
20989,0.0
20990,0.0
20991,3.5
20993,4.5
20994,0.0
20995,2.0
20996,4.0
20997,4.0
20998,0.0
20999,4.0
21001,4.0
21002,4.0
21003,4.0
21004,4.0
21005,4.0
21006,0.0
21007,4.0
21008,3.5
21009,3.0
21010,0.0
21011,0.0
21012,3.5
21013,0.0
21014,5.0
21015,4.0
21016,4.5
21017,4.5
21018,4.0
21019,0.0
21020,3.5
21021,4.0
21022,4.0
21023,0.0
21024,0.0
21025,0.0
21027,5.0
21028,3.5
21029,3.5
21031,4.0
21032,0.0
21033,0.0
21034,2.0
21036,4.5
21037,4.0
21038,4.0
21039,3.0
21040,4.0
21041,2.0
21043,4.0
21044,2.0
21045,0.0
21046,0.0
21047,2.0
21048,3.5
21049,4.0
21050,3.5
21051,5.0
21052,3.0
21054,4.0
21055,0.0
21056,4.5
21057,3.0
21058,4.5
21059,3.5
21060,3.5
21061,4.5
21062,4.5
21063,0.0
21064,0.0
21065,3.0
21066,0.0
21067,5.0
21068,0.0
21069,0.0
21070,2.0
21071,4.5
21073,0.0
21074,4.5
21075,4.5
21076,4.0
21077,3.5
21078,0.0
21079,5.0
21080,3.5
21081,3.5
21082,0.0
21083,5.0
21084,4.0
21085,4.5
21086,4.0
21087,2.5
21088,0.0
21089,5.0
21090,4.0
21092,3.0
21093,4.5
21095,4.5
21096,3.0
21098,0.0
21099,2.0
21100,4.0
21102,4.0
21103,4.0
21104,4.0
21105,4.5
21106,5.0
21107,3.0
21108,3.5
21109,5.0
21110,2.0
21111,3.5
21113,4.0
21114,4.5
21115,4.5
21116,4.0
21117,4.0
21118,4.0
21119,0.0
21120,4.0
21121,4.5
21122,4.0
21123,0.0
21124,3.5
21125,0.0
21126,1.5
21127,0.0
21128,3.5
21129,3.0
21130,4.0
21131,5.0
21132,4.5
21133,3.5
21134,3.5
21135,0.0
21136,0.0
21137,5.0
21138,0.0
21139,4.0
21140,4.5
21141,0.0
21142,0.0
21143,4.0
21144,3.0
21145,0.0
21146,3.5
21149,0.0
21150,4.0
21151,3.5
21152,4.5
21153,3.5
21154,4.0
21155,3.0
21156,4.5
21157,4.0
21158,0.0
21159,0.0
21161,4.0
21162,4.0
21163,2.0
21164,4.5
21165,4.5
21166,2.5
21167,3.5
21168,4.5
21169,0.0
21170,4.0
21171,4.0
21172,4.0
21173,0.0
21174,5.0
21175,4.5
21177,5.0
21178,2.5
21179,4.5
21180,5.0
21181,4.0
21182,4.0
21183,4.0
21184,4.0
21185,0.0
21186,4.0
21187,0.0
21188,4.5
21189,4.5
21190,5.0
21191,0.0
21192,0.0
21193,0.0
21194,4.0
21195,4.5
21196,5.0
21197,3.5
21198,4.5
21199,4.5
21200,3.5
21201,5.0
21202,1.5
21203,3.0
21204,0.0
21205,4.5
21206,0.0
21207,0.0
21209,0.0
21210,0.0
21212,0.0
21213,4.5
21214,4.0
21216,5.0
21217,0.0
21218,3.5
21219,4.0
21220,2.5
21221,3.5
21222,3.0
21223,4.0
21224,3.0
21225,4.0
21226,4.0
21227,4.5
21228,3.0
21230,3.5
21231,4.0
21232,4.0
21233,2.0
21234,5.0
21235,0.0
21236,3.5
21237,4.5
21238,0.0
21239,4.5
21240,2.5
21241,0.0
21242,4.0
21243,4.0
21244,4.5
21245,4.0
21246,4.0
21247,4.5
21248,5.0
21249,5.0
21250,4.0
21251,4.0
21252,0.0
21254,3.5
21255,4.5
21256,4.0
21257,4.0
21258,0.0
21259,3.0
21260,2.5
21262,4.0
21263,3.5
21264,4.5
21265,3.5
21266,4.0
21267,0.0
21268,0.0
21269,5.0
21270,0.0
21271,4.5
21272,3.5
21273,0.0
21274,0.0
21275,3.5
21276,4.0
21277,4.0
21278,4.0
21279,3.5
21280,1.0
21281,4.0
21282,0.0
21283,4.5
21285,2.0
21286,0.0
21287,4.5
21288,4.5
21289,3.5
21290,4.0
21291,3.5
21292,0.0
21293,2.5
21294,0.0
21295,4.5
21296,5.0
21297,0.0
21299,3.5
21300,4.5
21301,3.5
21302,4.5
21303,4.0
21306,4.0
21309,4.0
21310,0.0
21311,4.0
21312,0.0
21313,4.0
21314,3.0
21315,4.5
21316,4.5
21317,4.0
21318,4.5
21319,3.5
21320,0.0
21321,4.5
21322,3.5
21323,3.5
21324,4.0
21325,5.0
21327,0.0
21328,4.5
21329,4.5
21331,3.5
21333,4.0
21334,5.0
21336,0.0
21337,4.0
21338,0.0
21339,4.0
21340,3.5
21341,5.0
21342,0.0
21343,3.0
21344,4.0
21345,3.5
21346,4.5
21347,1.0
21348,0.0
21349,3.5
21350,4.0
21351,3.5
21352,2.0
21353,0.0
21354,3.5
21355,5.0
21356,0.0
21357,4.0
21358,0.0
21359,3.0
21361,0.0
21362,4.0
21363,3.5
21364,0.0
21365,4.0
21366,4.0
21367,4.0
21368,0.0
21371,0.0
21372,3.5
21374,5.0
21375,3.5
21376,5.0
21377,0.0
21378,4.0
21379,3.0
21380,4.0
21381,4.5
21382,3.5
21383,4.0
21384,4.0
21386,3.5
21387,4.5
21388,4.0
21389,4.0
21390,4.5
21391,0.0
21393,4.0
21394,0.0
21395,4.0
21396,0.0
21397,3.0
21398,4.0
21399,2.0
21401,0.0
21402,4.5
21403,3.5
21404,5.0
21406,3.0
21407,0.0
21408,0.0
21409,5.0
21410,3.0
21411,4.0
21412,4.0
21413,5.0
21414,5.0
21415,5.0
21416,5.0
21417,3.0
21418,4.5
21419,4.5
21420,4.0
21421,3.0
21422,4.5
21424,4.0
21425,0.0
21426,4.0
21427,0.0
21428,0.0
21429,4.0
21430,0.0
21431,4.0
21432,0.0
21433,3.5
21434,3.5
21435,0.0
21437,4.5
21438,0.0
21439,3.0
21440,4.0
21441,4.5
21442,4.0
21443,4.5
21444,0.0
21445,3.5
21446,4.5
21447,4.0
21448,4.0
21449,0.0
21450,2.5
21451,3.5
21452,0.0
21453,0.0
21454,4.0
21455,4.0
21456,4.5
21457,2.5
21458,4.0
21459,4.0
21461,4.5
21462,2.0
21463,4.0
21464,0.0
21465,4.0
21466,5.0
21468,5.0
21469,4.5
21470,4.0
21471,0.0
21472,4.5
21473,4.0
21474,4.0
21475,3.5
21476,4.5
21477,0.0
21478,0.0
21479,0.0
21480,2.5
21481,4.0
21482,0.0
21483,5.0
21484,3.5
21485,3.5
21486,0.0
21487,4.5
21488,0.0
21489,4.5
21490,3.5
21491,3.0
21492,5.0
21493,5.0
21494,4.0
21495,4.0
21496,4.0
21497,3.0
21498,0.0
21499,3.5
21500,1.0
21501,4.5
21502,4.0
21503,4.0
21504,3.0
21505,4.0
21507,2.0
21508,0.0
21509,3.5
21510,0.0
21511,4.0
21512,5.0
21513,0.0
21514,4.5
21515,4.5
21516,5.0
21517,4.0
21518,4.0
21519,5.0
21520,0.0
21521,4.0
21522,4.5
21523,4.5
21525,2.5
21526,4.0
21527,3.5
21529,3.0
21530,3.0
21531,4.0
21532,3.5
21533,3.5
21534,4.5
21535,0.0
21536,4.5
21538,0.0
21539,4.0
21540,3.0
21541,3.0
21542,0.0
21543,3.5
21544,3.0
21545,4.5
21546,0.0
21548,5.0
21549,4.0
21550,0.0
21551,5.0
21552,4.5
21553,4.5
21554,0.0
21555,4.0
21556,4.0
21557,4.5
21558,4.5
21559,0.0
21560,4.0
21561,5.0
21562,5.0
21563,3.5
21564,3.5
21565,0.0
21567,4.0
21568,4.0
21569,0.0
21571,3.0
21572,3.5
21574,3.0
21575,5.0
21576,4.0
21577,3.5
21578,0.0
21579,3.5
21580,0.0
21581,5.0
21582,4.0
21583,3.5
21584,4.5
21585,3.5
21586,3.5
21587,3.0
21589,0.0
21590,4.0
21591,4.5
21592,3.5
21594,2.0
21595,0.0
21596,3.5
21597,4.0
21598,2.0
21599,3.5
21600,4.5
21601,4.0
21602,4.0
21603,3.0
21604,0.0
21605,0.0
21606,4.0
21607,3.5
21608,3.5
21609,0.0
21610,5.0
21611,5.0
21612,4.0
21613,4.0
21614,4.5
21615,4.5
21616,3.0
21617,4.0
21618,5.0
21619,4.0
21621,4.0
21622,4.0
21623,4.5
21625,4.0
21626,3.0
21628,0.0
21630,3.5
21631,4.0
21632,4.5
21633,3.5
21634,0.0
21635,4.0
21636,4.0
21637,2.0
21638,3.5
21639,4.5
21641,0.0
21643,3.5
21644,0.0
21645,5.0
21646,5.0
21647,3.5
21648,2.5
21649,3.5
21650,3.5
21652,2.0
21653,4.0
21655,4.0
21656,0.0
21658,5.0
21659,3.5
21660,4.0
21661,0.0
21662,4.0
21663,4.0
21664,1.0
21665,4.5
21666,4.0
21667,4.0
21668,0.0
21669,0.0
21670,3.0
21672,3.5
21674,4.5
21676,4.0
21677,5.0
21679,5.0
21680,4.5
21681,0.0
21682,3.5
21683,4.5
21684,0.0
21685,0.0
21686,4.0
21688,4.0
21689,5.0
21690,0.0
21691,3.5
21692,3.0
21693,4.0
21694,5.0
21695,0.0
21696,0.0
21697,0.0
21698,0.0
21699,2.0
21700,0.0
21701,4.0
21702,4.5
21703,4.5
21704,0.0
21705,4.5
21706,0.0
21707,4.0
21708,4.0
21709,4.0
21710,4.0
21711,0.0
21712,3.0
21713,4.0
21714,0.0
21715,4.0
21716,4.0
21717,4.5
21718,4.5
21719,0.0
21720,3.5
21721,4.0
21722,0.0
21723,4.5
21724,3.0
21725,0.0
21726,3.5
21727,4.0
21728,3.5
21729,4.0
21730,3.0
21731,4.0
21733,4.0
21734,3.0
21735,3.0
21736,4.0
21737,0.0
21738,0.0
21740,0.0
21741,4.0
21742,2.5
21744,4.5
21745,4.0
21746,0.0
21747,4.0
21748,5.0
21749,4.5
21750,3.5
21752,0.0
21754,3.0
21756,5.0
21757,0.0
21758,2.0
21759,0.0
21760,0.0
21761,3.0
21762,5.0
21764,2.0
21765,5.0
21766,2.5
21767,0.0
21768,0.0
21769,4.0
21770,4.5
21771,4.5
21772,4.0
21773,4.5
21774,4.5
21775,3.0
21776,2.0
21777,4.0
21778,5.0
21779,4.0
21780,4.5
21781,0.0
21782,0.0
21783,0.0
21786,4.5
21787,4.0
21788,0.0
21789,0.0
21790,3.0
21791,0.0
21792,0.0
21793,4.0
21794,4.5
21795,4.5
21796,4.5
21797,0.0
21798,4.5
21799,4.0
21800,0.0
21801,0.0
21803,3.5
21804,4.0
21805,4.0
21806,3.5
21807,0.0
21808,4.5
21809,1.0
21810,4.0
21811,3.0
21812,4.5
21813,5.0
21814,4.5
21815,4.0
21816,5.0
21817,3.5
21819,4.5
21820,5.0
21822,4.5
21823,4.5
21824,4.5
21825,0.0
21826,4.0
21827,4.0
21828,0.0
21829,5.0
21830,5.0
21831,0.0
21832,5.0
21833,0.0
21834,4.0
21835,2.0
21836,0.0
21837,3.5
21838,1.5
21839,3.5
21840,0.0
21841,2.0
21843,5.0
21844,0.0
21845,2.5
21846,4.5
21848,5.0
21849,4.5
21850,1.5
21851,4.5
21852,0.0
21853,4.0
21854,4.5
21855,0.0
21856,0.0
21857,4.0
21858,4.5
21859,4.0
21860,4.0
21861,4.5
21862,3.5
21863,4.0
21864,0.0
21866,5.0
21867,3.0
21868,0.0
21869,2.5
21870,3.0
21871,4.5
21872,3.5
21873,3.5
21874,4.5
21876,0.0
21877,0.0
21878,4.0
21879,4.5
21880,0.0
21881,0.0
21882,4.5
21883,3.5
21884,0.0
21885,0.0
21886,4.5
21887,4.0
21888,4.0
21889,0.0
21890,4.5
21891,3.5
21892,0.0
21893,3.5
21895,4.0
21896,5.0
21897,0.0
21898,5.0
21899,3.0
21900,4.0
21901,0.0
21902,0.0
21903,4.5
21904,2.5
21905,4.5
21906,0.0
21907,4.0
21908,4.0
21909,4.5
21910,3.0
21911,5.0
21912,4.5
21913,4.0
21914,3.0
21915,0.0
21916,0.0
21917,4.5
21919,4.5
21920,4.0
21921,0.0
21922,4.0
21923,4.0
21924,5.0
21925,0.0
21926,4.0
21931,1.0
21932,0.0
21933,0.0
21934,4.5
21935,5.0
21936,4.5
21937,0.0
21938,5.0
21939,4.0
21940,4.5
21941,0.0
21942,4.0
21943,4.0
21944,5.0
21945,4.5
21946,4.5
21947,0.0
21948,3.5
21949,0.0
21950,4.5
21951,3.0
21952,5.0
21953,0.0
21954,0.0
21955,0.0
21957,3.0
21958,5.0
21960,4.5
21961,4.0
21962,3.5
21963,0.0
21964,4.0
21965,5.0
21966,4.0
21967,0.0
21968,2.0
21969,0.0
21970,4.5
21971,3.5
21972,2.5
21973,4.0
21974,3.5
21975,0.0
21976,5.0
21977,4.0
21978,5.0
21979,5.0
21980,4.0
21981,4.5
21982,2.0
21983,2.0
21984,5.0
21985,4.0
21986,4.0
21987,0.0
21988,4.0
21989,3.5
21990,3.0
21991,4.0
21992,0.0
21994,5.0
21995,3.5
21996,4.5
21997,4.0
21998,0.0
21999,0.0
22000,0.0
22001,2.5
22002,0.0
22003,5.0
22005,0.0
22006,5.0
22007,4.5
22008,4.0
22009,4.5
22010,4.0
22011,0.0
22012,0.0
22013,3.5
22014,5.0
22015,4.5
22017,3.5
22018,4.5
22019,3.5
22020,3.5
22021,3.5
22022,2.5
22023,3.5
22024,4.5
22025,5.0
