srch_id,orig_destination_distance
111844,2551.26
111850,4585.1
111851,84.62
111857,386.6
111858,199.71499999999997
111859,485.135
111862,386.6
111863,386.6
111864,373.46
111867,386.6
111870,2875.03
111871,45.04
111872,64.52
111873,553.16
111874,386.6
111875,138.25
111876,347.33500000000004
111877,443.775
111878,2219.48
111882,386.6
111883,253.18
111887,386.6
111889,185.44
111890,386.6
111891,557.345
111895,125.68
111897,261.935
111898,2.8
111899,104.13
111900,386.6
111902,386.6
111903,386.6
111907,386.6
111908,1070.0149999999999
111909,386.6
111911,77.005
111914,182.005
111915,945.79
111916,164.08
111917,352.66
111918,386.6
111919,1079.67
111921,7.89
111925,186.44
111926,386.6
111928,386.6
111929,1094.27
111932,51.35
111933,386.6
111934,386.6
111936,584.17
111939,67.055
111940,1583.4250000000002
111941,386.6
111945,106.98
111947,386.6
111948,86.625
111950,39.845
111952,1253.7849999999999
111953,273.91
111955,6.945
111957,386.6
111958,851.095
111959,386.6
111960,1303.315
111961,2568.82
111962,386.6
111966,238.79
111967,445.3
111968,386.6
111969,386.6
111970,8204.125
111971,386.6
111973,317.44
111974,203.1
111976,11167.72
111977,386.6
111978,6.23
111980,309.7
111981,1054.44
111982,127.78999999999999
111983,445.14
111985,815.0
111986,4359.5
111987,5613.35
111988,133.55
111992,1271.6100000000001
111993,386.6
111994,10357.51
111995,452.15
111996,990.0
111998,5815.99
111999,386.6
112000,1728.94
112003,386.6
112006,226.09
112007,68.87
112008,160.615
112009,292.68
112010,386.6
112012,9.12
112013,102.64500000000001
112015,386.6
112019,341.315
112020,230.14
112023,0.585
112027,386.6
112029,386.6
112030,1720.9050000000002
112032,386.6
112033,2696.15
112034,600.26
112035,200.29
112036,3929.77
112037,1325.185
112038,356.66
112039,3.075
112040,117.79
112045,196.825
112046,386.6
112052,192.98
112053,180.62
112058,386.6
112059,92.14
112060,520.8050000000001
112061,386.6
112062,386.6
112063,10551.66
112065,2339.8
112066,185.845
112067,11.23
112068,2324.35
112069,148.92
112070,107.87
112076,1170.78
112077,140.55
112079,240.825
112080,386.6
112084,1023.77
112087,2250.66
112089,386.6
112091,167.49
112092,386.6
112094,386.6
112095,7.895
112097,2399.93
112098,386.6
112099,670.6949999999999
112101,43.58
112104,468.865
112105,386.6
112106,386.6
112110,610.075
112111,166.32
112112,130.905
112113,5845.96
112114,559.51
112115,6013.09
112116,1980.47
112118,386.6
112119,386.6
112120,3465.23
112121,300.65
112125,386.6
112129,234.18
112131,246.495
112134,402.7
112135,2.9850000000000003
112136,1726.505
112139,386.6
112140,250.35000000000002
112141,1875.02
112142,386.6
112144,386.6
112148,386.6
112150,52.13
112151,8798.1
112152,259.82
112153,386.6
112159,386.6
112161,1346.26
112164,244.76
112167,4.885
112170,386.6
112171,0.905
112172,386.6
112173,8.865
112174,386.6
112175,39.480000000000004
112178,2357.11
112180,11160.84
112181,900.65
112182,5595.33
112183,24.04
112186,8.81
112187,497.61
112188,280.25
112190,161.49
112191,386.6
112194,386.6
112196,386.6
112199,1194.41
112201,386.6
112203,258.55
112204,4.04
112207,667.22
112208,386.6
112211,386.6
112213,94.89
112214,668.37
112216,364.185
112221,250.21
112222,592.38
112223,978.04
112224,81.35
112227,12.015
112230,265.32
112231,386.6
112232,172.7
112234,122.1
112235,197.365
112237,386.6
112238,1290.87
112239,559.4300000000001
112244,164.14499999999998
112245,386.6
112246,961.7
112249,386.6
112250,1078.0
112251,74.71000000000001
112253,5.93
112254,5.83
112256,433.37
112257,386.6
112259,194.08
112261,6.6
112263,8616.27
112264,8867.32
112265,386.6
112266,96.115
112269,4086.05
112271,4794.5599999999995
112272,386.6
112275,237.58
112276,386.6
112277,407.38
112278,250.99
112281,164.86
112282,386.6
112283,341.51
112284,386.6
112285,386.6
112287,386.6
112288,964.68
112289,386.6
112292,4032.38
112293,3006.31
112294,730.43
112296,8.61
112297,808.46
112299,964.59
112301,850.5
112302,386.6
112303,386.6
112306,694.725
112310,3782.915
112311,386.6
112312,454.71500000000003
112315,2175.12
112316,215.09
112317,960.175
112318,2740.6
112320,386.6
112321,386.6
112324,386.6
112326,386.6
112327,474.915
112329,386.6
112330,232.65
112331,4464.965
112333,55.7
112334,139.73
112336,22.93
112337,386.6
112339,386.6
112340,1994.1
112343,386.6
112344,702.66
112349,386.6
112351,63.03
112352,1707.935
112354,3768.725
112355,40.73
112356,354.185
112358,13.879999999999999
112359,230.95999999999998
112360,386.6
112361,218.9
112362,1589.2849999999999
112363,52.15
112366,386.6
112367,386.6
112369,386.6
112372,86.93
112375,129.45
112376,3027.15
112378,386.6
112379,10.52
112380,386.6
112381,189.39
112385,2310.29
112387,2403.895
112389,2.37
112392,386.6
112395,386.6
112398,8150.17
112399,123.75
112400,1051.6
112403,386.6
112405,386.6
112406,233.86
112407,231.75
112408,3883.5950000000003
112409,3849.64
112410,386.6
112413,5.57
112418,386.6
112419,9545.35
112420,386.6
112421,331.4
112423,1952.545
112424,386.6
112428,644.31
112429,386.6
112430,386.6
112433,386.6
112436,386.6
112437,248.89
112438,95.37
112440,386.6
112441,2186.09
112442,149.82
112443,386.6
112444,111.22
112445,234.875
112447,223.135
112448,1395.42
112449,386.6
112450,57.83
112451,1647.845
112452,111.35
112453,4961.28
112454,67.82499999999999
112457,237.87
112458,1932.125
112462,1633.38
112466,5686.65
112467,67.32
112468,82.48
112469,100.35
112471,386.6
112474,386.6
112476,951.53
112477,130.465
112478,2029.17
112479,284.1
112481,386.6
112482,386.6
112483,163.335
112486,7352.87
112487,386.6
112489,49.715
112491,1664.77
112492,283.135
112494,297.29
112496,338.02
112497,129.29000000000002
112499,1081.29
112501,1114.605
112503,101.07
112504,386.6
112508,152.69
112509,386.6
112510,386.6
112512,3660.575
112520,45.5
112524,81.23
112525,1681.63
112526,386.6
112528,273.97
112532,0.55
112534,3824.1
112535,10.82
112537,133.21
112538,386.6
112539,83.3
112540,6872.175
112541,3.045
112542,9360.085
112543,4135.15
112547,248.89
112548,372.0
112549,386.6
112550,427.41
112551,386.6
112554,386.6
112556,4682.28
112558,347.52
112560,386.6
112561,49.87
112563,5.244999999999999
112564,3461.995
112565,165.52
112566,386.6
112569,29.08
112570,448.305
112571,4834.76
112572,670.93
112574,386.6
112575,182.11
112576,121.66
112577,385.67999999999995
112578,811.925
112579,624.915
112581,386.6
112586,425.48
112587,386.6
112588,237.51
112589,9007.39
112590,386.6
112591,386.6
112592,386.6
112594,270.605
112595,150.95
112596,148.56
112597,924.675
112600,386.6
112601,287.67999999999995
112603,629.0450000000001
112604,108.77
112606,11408.9
112612,1094.7849999999999
112614,386.6
112615,278.685
112619,386.6
112621,212.32
112622,1004.16
112623,386.6
112626,374.49
112634,386.6
112635,386.6
112636,76.99
112637,386.6
112639,386.6
112640,281.62
112641,4620.6900000000005
112642,13.74
112643,386.6
112645,386.6
112650,386.6
112651,183.53
112652,386.6
112653,361.5
112654,386.6
112655,386.6
112656,796.75
112658,386.6
112659,1223.405
112660,417.825
112661,386.6
112662,386.6
112663,2138.82
112664,748.75
112666,190.555
112667,386.6
112668,275.06
112670,2202.315
112672,386.6
112675,3626.9049999999997
112676,386.6
112677,290.7
112678,100.44
112683,2032.63
112684,1722.27
112685,386.6
112689,5735.71
112691,24.04
112693,386.6
112695,953.98
112696,1698.51
112697,849.39
112698,65.215
112700,86.49
112701,1112.425
112704,386.6
112707,386.6
112710,95.9
112711,121.13
112712,419.015
112714,386.6
112717,386.6
112719,172.75
112722,545.04
112723,127.74499999999999
112725,311.575
112726,56.73
112727,56.425
112731,386.6
112732,1117.84
112733,1543.46
112734,386.6
112737,843.315
112739,158.465
112741,1153.82
112742,337.93
112743,39.375
112744,131.57
112745,317.11
112746,330.27
112748,386.6
112749,1007.33
112751,150.09
112752,1169.6
112754,386.6
112755,4645.03
112756,386.6
112757,386.6
112758,242.2
112761,1453.925
112763,6171.26
112764,386.6
112765,386.6
112766,2096.085
112768,413.86
112770,386.6
112771,386.6
112772,386.6
112773,386.6
112777,386.6
112778,1432.14
112779,386.6
112780,8.63
112782,9641.23
112784,1159.95
112786,386.6
112787,109.66
112788,386.6
112789,225.19
112790,386.6
112791,105.2
112792,398.90999999999997
112793,1197.8449999999998
112794,386.6
112795,880.905
112797,386.6
112798,386.6
112799,386.6
112800,386.6
112801,1753.69
112802,658.11
112804,430.02
112805,359.4
112806,32.045
112807,386.6
112808,386.6
112812,308.53
112815,386.6
112816,2358.1949999999997
112817,2339.98
112818,1470.65
112819,386.6
112821,386.6
112824,8160.48
112826,1985.8
112827,386.6
112828,116.78
112829,760.99
112830,386.6
112831,4545.73
112833,2290.82
112837,386.6
112839,9659.395
112840,386.6
112841,1506.57
112842,1645.285
112843,298.73
112844,386.6
112846,345.38
112848,93.9
112849,386.6
112850,94.08
112852,386.6
112855,359.22
112857,1059.06
112858,306.71
112859,4931.65
112860,8911.55
112862,7320.15
112866,519.565
112867,1048.925
112868,46.97
112870,386.6
112872,273.86
112874,386.6
112876,424.65
112877,857.96
112878,8321.349999999999
112881,191.03
112883,289.07
112884,2121.0699999999997
112886,1360.855
112888,81.26
112890,1561.2150000000001
112891,386.6
112892,386.6
112893,206.445
112894,201.165
112895,2449.96
112896,495.295
112897,287.95
112899,40.315
112900,386.6
112902,386.6
112903,4.55
112905,673.02
112906,263.84000000000003
112907,386.6
112908,6223.16
112911,6059.2
112913,386.6
112914,386.6
112915,386.6
112920,1373.16
112921,386.6
112922,386.6
112923,172.72
112924,386.6
112925,386.6
112926,1852.87
112928,386.6
112930,3.91
112931,3880.3450000000003
112932,292.79999999999995
112935,386.6
112936,184.865
112937,2299.89
112939,278.09
112940,856.92
112941,4678.94
112944,386.6
112945,226.44
112948,386.6
112949,371.92
112950,386.6
112951,314.04999999999995
112952,386.6
112953,286.96500000000003
112957,386.6
112958,70.67
112959,519.64
112960,0.58
112961,386.6
112964,58.14
112965,386.6
112966,4293.5
112967,417.87
112968,4902.58
112969,386.6
112971,28.615000000000002
112972,90.04
112975,125.53
112976,325.53499999999997
112977,10011.62
112978,90.5
112979,8849.48
112983,271.13
112984,386.6
112986,16.47
112987,386.6
112990,386.6
112992,50.07
112993,155.66
112996,2577.63
112999,4509.905
113000,2509.9
113001,7836.86
113004,1101.19
113005,386.6
113006,983.69
113008,134.23
113009,2243.75
113010,386.6
113011,3613.4399999999996
113012,2104.74
113013,101.21
113015,386.6
113016,1233.565
113017,386.6
113018,386.6
113019,66.715
113021,65.18
113024,189.075
113025,66.52
113032,844.12
113035,77.12
113037,386.6
113039,5798.65
113042,2388.135
113043,236.13
113045,386.6
113047,2372.79
113048,1418.7350000000001
113051,386.6
113052,385.29499999999996
113054,386.6
113055,386.6
113056,285.59000000000003
113062,386.6
113063,3296.745
113064,254.41
113066,185.07
113067,703.67
113068,386.6
113070,386.6
113072,171.34
113076,386.6
113077,386.6
113078,161.27
113079,4.97
113080,274.0
113084,120.17
113086,120.24
113090,386.6
113091,386.6
113092,386.6
113093,36.625
113094,257.515
113095,1452.7600000000002
113096,386.6
113097,1124.5949999999998
113098,4389.155
113099,201.03
113101,386.6
113103,775.8800000000001
113104,95.05
113105,217.515
113107,278.515
113108,632.22
113109,386.6
113110,61.08
113112,99.715
113113,156.87
113114,554.895
113115,1064.09
113116,100.93
113117,79.07
113118,549.42
113119,142.79
113120,386.6
113122,2434.2349999999997
113123,1242.41
113125,386.6
113127,0.92
113128,386.6
113129,386.6
113130,386.6
113133,1046.13
113134,386.6
113135,101.22
113139,152.03
113142,386.6
113145,386.6
113147,376.46
113148,386.6
113149,2692.2
113152,23.87
113154,121.67
113155,5737.12
113156,13.355
113157,386.6
113158,1892.67
113160,30.48
113161,386.6
113162,1945.26
113163,224.33
113164,386.6
113165,386.6
113166,386.6
113167,386.6
113168,386.6
113169,386.6
113170,386.6
113173,7245.5
113174,386.6
113179,1237.36
113180,318.005
113181,206.005
113182,386.6
113183,386.6
113184,386.6
113185,164.86
113186,9.42
113187,386.6
113188,624.1
113191,1135.78
113193,356.27
113194,189.26
113195,6518.8
113196,857.71
113197,145.91
113199,36.08
113200,386.6
113203,1177.27
113205,386.6
113206,152.14
113209,286.87
113211,386.6
113212,386.6
113213,105.95
113216,8470.06
113217,2374.18
113218,69.39
113219,386.6
113220,163.26
113221,1215.46
113223,178.125
113224,1370.37
113225,1093.99
113228,386.6
113229,276.53
113230,301.225
113231,1446.02
113235,386.6
113237,386.6
113241,8668.335
113243,386.6
113244,123.91
113246,2226.64
113247,333.66499999999996
113249,65.875
113252,654.685
113253,3.09
113254,8130.98
113255,488.08
113256,386.6
113257,206.2
113259,2097.01
113261,223.88
113263,386.6
113264,18.01
113267,209.94
113269,386.6
113270,386.6
113271,524.75
113273,386.6
113274,386.6
113275,9.190000000000001
113278,386.6
113280,386.6
113282,1089.5
113292,299.29999999999995
113293,1694.97
113296,1333.03
113297,386.6
113300,10572.91
113301,386.6
113302,235.76
113303,386.6
113304,1183.5
113306,386.6
113307,386.6
113308,1207.26
113310,96.28
113311,407.81
113312,552.98
113313,386.6
113314,539.4
113318,173.82
113319,386.6
113320,6536.38
113321,386.6
113323,386.6
113324,1078.225
113325,360.95000000000005
113326,115.86
113327,386.6
113329,386.6
113330,97.16
113334,386.6
113337,386.6
113340,135.99
113342,261.46
113343,486.15
113344,386.6
113346,73.44
113347,491.345
113348,1510.65
113349,299.87
113353,386.6
113354,386.6
113355,4132.16
113357,6.23
113358,294.87
113359,5399.1900000000005
113360,1880.77
113361,458.99
113362,1146.335
113363,396.35
113364,138.745
113366,386.6
113367,233.63
113369,376.0
113370,4585.25
113373,1667.58
113377,156.0
113378,386.6
113379,223.86
113380,1035.79
113381,791.67
113382,386.6
113384,386.6
113387,386.6
113390,386.6
113391,1895.475
113392,386.6
113393,386.6
113395,386.6
113396,1898.76
113398,386.6
113399,386.6
113402,386.6
113404,386.6
113406,43.33
113408,3.14
113409,903.03
113410,386.6
113411,147.145
113414,386.6
113417,410.23
113421,313.78
113425,386.6
113426,686.95
113427,6008.08
113428,171.51999999999998
113429,386.6
113430,310.33500000000004
113431,4580.28
113434,95.69
113435,4373.73
113436,436.26
113437,169.71
113439,386.6
113440,386.6
113442,2320.9399999999996
113445,386.6
113446,386.6
113447,386.6
113448,386.6
113449,4101.17
113450,58.305
113453,2524.025
113454,386.6
113455,6038.69
113457,346.58
113459,386.6
113460,2549.965
113461,4147.325000000001
113462,58.269999999999996
113463,116.77
113464,386.6
113467,386.6
113468,386.6
113470,386.6
113471,280.645
113474,44.33
113475,386.6
113476,386.6
113479,386.6
113480,386.6
113481,22.34
113482,1363.92
113483,386.6
113486,386.6
113491,146.47
113493,1079.5549999999998
113494,110.79
113496,366.45000000000005
113497,386.6
113498,2591.71
113499,6832.73
113500,227.86
113501,386.6
113504,1177.9499999999998
113506,991.0450000000001
113507,386.6
113508,1671.4299999999998
113509,345.04499999999996
113512,364.84000000000003
113515,386.6
113517,2396.9
113518,6044.57
113519,125.5
113520,872.625
113523,1436.1
113524,386.6
113528,75.13499999999999
113531,76.51
113532,386.6
113533,1258.43
113536,26.85
113537,94.53
113538,5073.13
113543,258.18
113544,12.18
113545,290.43
113546,813.31
113548,386.6
113549,386.6
113551,386.6
113554,386.6
113555,517.0799999999999
113556,386.6
113558,10142.855
113559,386.6
113561,155.875
113562,246.885
113563,386.6
113565,386.6
113566,4862.385
113567,386.6
113568,629.34
113569,75.38
113570,582.39
113571,7244.04
113572,103.86
113573,4260.92
113574,386.6
113576,1138.63
113577,2469.4
113579,5784.88
113580,37.82
113582,386.6
113583,386.6
113585,60.06
113587,1220.24
113590,386.6
113591,1094.19
113592,1002.11
113593,386.6
113594,386.6
113598,386.6
113600,619.72
113602,251.875
113604,238.61
113606,84.12
113608,386.6
113609,386.6
113610,277.73
113615,386.6
113616,128.61
113617,12.6
113620,2429.46
113621,2.6950000000000003
113625,559.32
113628,386.6
113631,386.6
113632,2721.045
113634,805.34
113635,6609.77
113636,386.6
113637,223.79000000000002
113638,386.6
113640,590.01
113641,386.6
113644,95.625
113645,386.6
113646,2496.815
113648,386.6
113649,263.655
113650,386.6
113652,1411.71
113654,4059.565
113656,7102.15
113660,386.6
113663,302.39
113668,1043.78
113669,323.44
113670,386.6
113671,4374.38
113672,386.6
113673,2226.325
113676,339.16499999999996
113677,824.925
113679,1595.38
113682,377.53
113685,30.29
113687,27.09
113689,386.6
113690,6451.549999999999
113691,225.47
113692,161.58499999999998
113694,386.6
113696,233.18
113697,834.23
113702,189.95
113703,164.12
113707,248.9
113709,386.6
113711,674.56
113712,2289.215
113714,184.23000000000002
113717,386.6
113718,251.52
113720,778.125
113722,386.6
113723,416.57
113725,386.6
113727,220.32
113728,1015.7
113730,386.6
113733,4362.16
113734,53.03
113735,5439.85
113737,4202.81
113740,3319.4
113741,386.6
113743,386.6
113744,183.79
113746,703.03
113747,128.63
113748,1168.1550000000002
113750,2351.245
113751,59.375
113753,386.6
113755,315.79499999999996
113756,154.34
113757,3618.92
113760,358.44
113761,3377.755
113763,386.6
113765,58.44
113766,138.47500000000002
113768,386.6
113769,1731.815
113770,386.6
113772,251.01
113773,9.38
113775,386.6
113776,926.4
113777,143.93
113778,386.6
113781,2900.43
113784,41.8
113785,140.82
113788,185.60500000000002
113790,3449.585
113792,317.54
113793,386.6
113794,23.26
113795,5103.34
113798,269.46
113799,386.6
113802,386.6
113803,5439.36
113804,386.6
113805,1705.39
113806,694.41
113807,2262.255
113808,386.6
113809,386.6
113812,326.41
113814,1424.5900000000001
113818,151.04500000000002
113819,386.6
113820,386.6
113823,386.6
113824,386.6
113825,1873.74
113826,8.97
113828,386.6
113831,2057.0
113832,417.36
113834,386.6
113836,115.315
113837,287.47
113838,153.8
113839,1482.35
113840,1765.36
113842,250.06
113843,644.9100000000001
113847,192.17
113850,386.6
113851,386.6
113852,386.6
113853,7533.4349999999995
113854,31.25
113855,6247.29
113856,386.6
113858,255.44
113859,101.46
113860,844.53
113861,692.73
113862,333.83
113866,65.405
113869,2081.35
113870,386.6
113871,386.6
113873,386.6
113875,226.255
113876,2055.615
113877,4840.11
113879,386.6
113880,117.63
113881,553.03
113882,350.38
113884,66.80000000000001
113888,274.56
113889,1678.1350000000002
113890,985.18
113891,2026.7649999999999
113892,218.62
113893,1542.225
113894,191.69
113895,386.6
113896,542.12
113897,688.3
113899,1030.755
113901,386.6
113902,386.6
113903,386.6
113905,94.4
113907,386.6
113908,0.69
113910,101.69
113913,386.6
113915,1744.73
113916,5898.92
113917,119.04
113919,386.6
113921,330.58
113924,257.58500000000004
113925,386.6
113926,218.88
113927,386.6
113928,112.1
113930,386.6
113932,717.875
113934,386.6
113937,186.2
113938,386.6
113939,35.6
113940,341.225
113943,753.23
113944,48.89
113945,4999.59
113946,1008.8
113949,386.6
113950,5132.955
113952,225.65
113953,114.705
113954,386.6
113955,1242.855
113958,386.6
113960,386.6
113961,1378.46
113962,185.64
113963,386.6
113964,176.64
113967,169.54
113968,195.45
113969,1284.39
113970,171.555
113972,2229.92
113974,386.6
113977,9977.57
113978,118.97
113979,449.33500000000004
113980,386.6
113982,672.54
113983,916.74
113984,386.6
113986,386.6
113988,386.6
113989,386.6
113990,87.2
113991,395.94500000000005
113993,2426.54
113994,386.6
113996,386.6
113998,386.6
113999,192.07
114001,338.74
114002,386.6
114006,386.6
114007,217.54
114008,9617.595000000001
114011,214.35
114012,185.555
114013,465.57
114016,160.01
114018,386.6
114019,288.22
114022,2201.76
114028,386.6
114029,386.6
114031,845.45
114032,885.77
114034,386.6
114038,902.5550000000001
114039,84.21
114042,533.285
114044,186.37
114045,139.25
114046,386.6
114047,4971.235
114048,854.81
114049,386.6
114050,9.96
114053,6457.01
114055,145.8
114056,1559.97
114057,386.6
114058,3918.29
114059,386.6
114060,180.7
114061,429.51
114062,386.6
114063,1035.32
114065,170.625
114067,386.6
114068,3943.635
114069,370.59
114071,386.6
114073,386.6
114075,28.62
114078,232.575
114079,155.46
114081,2733.785
114082,386.6
114083,25.43
114087,386.6
114090,386.6
114091,176.46
114092,34.54
114093,429.99
114099,0.29
114100,4334.1900000000005
114102,151.32
114103,84.75
114106,172.655
114107,359.51
114108,386.6
114110,373.305
114112,386.6
114114,386.6
114118,73.07
114121,7026.16
114122,386.6
114125,605.54
114126,9642.71
114127,386.6
114128,386.6
114130,547.8199999999999
114131,352.25
114133,386.6
114134,386.6
114135,386.6
114136,386.6
114138,386.6
114141,5692.035
114142,232.34
114143,60.91
114144,937.06
114149,2.53
114152,345.12
114154,386.6
114155,149.35500000000002
114156,1146.065
114157,386.6
114159,250.92000000000002
114162,1705.6750000000002
114166,391.37
114167,185.32
114168,326.725
114169,806.56
114173,462.48
114174,386.6
114175,379.56
114177,386.6
114178,4970.15
114179,244.15
114181,76.92
114182,386.6
114183,4393.95
114184,386.6
114185,43.67
114188,386.6
114190,300.73
114191,3627.6949999999997
114197,336.21500000000003
114198,386.6
114200,386.6
114201,1958.45
114202,495.22
114203,386.6
114205,262.735
114206,143.05
114207,368.67
114208,423.485
114210,763.25
114212,307.75
114213,528.935
114215,386.6
114216,386.6
114219,141.57
114220,386.6
114223,256.16999999999996
114224,236.325
114225,183.89
114226,386.6
114229,1058.85
114230,272.76
114231,386.6
114232,56.525
114233,386.6
114234,386.6
114235,386.6
114236,902.025
114237,2506.4
114238,80.67
114241,193.58
114243,386.6
114244,204.45
114246,2595.01
114247,2028.635
114249,326.93
114250,347.41
114251,386.6
114253,192.3
114254,170.075
114255,386.6
114259,118.86
114260,386.6
114262,386.6
114264,194.47
114266,7631.99
114271,8.835
114273,386.6
114274,172.86
114278,1551.545
114279,1035.73
114281,386.6
114284,137.59
114285,386.6
114286,0.74
114290,1729.16
114291,219.2
114292,386.6
114293,227.39
114294,1758.15
114295,243.47
114296,386.6
114297,1293.09
114298,965.66
114300,193.365
114301,557.3199999999999
114302,226.23
114305,386.6
114306,290.2
114308,310.685
114310,386.6
114313,386.6
114314,155.875
114315,336.66
114316,133.44
114317,97.11500000000001
114319,338.79
114320,386.6
114321,1056.05
114322,260.04
114323,386.6
114327,1088.12
114330,890.99
114332,386.6
114333,1303.705
114338,386.6
114340,385.9
114342,324.38
114343,89.345
114344,386.6
114347,86.795
114348,716.8299999999999
114349,386.6
114351,1077.77
114353,119.98
114354,386.6
114357,1302.105
114359,365.22
114361,386.6
114365,386.6
114366,386.6
114367,250.05
114368,4768.110000000001
114369,93.78
114370,386.6
114375,386.6
114376,46.07
114378,109.38
114379,386.6
114381,4934.96
114382,838.95
114383,5910.32
114384,3158.63
114387,386.6
114390,654.0
114391,218.04500000000002
114392,216.04000000000002
114393,798.22
114396,386.6
114397,409.18
114399,284.98
114401,386.6
114402,386.6
114404,157.825
114405,80.67500000000001
114407,2566.48
114408,25.58
114409,1504.49
114410,149.8
114411,386.6
114412,1855.83
114414,386.6
114420,1436.1399999999999
114423,5086.2
114424,255.84
114425,386.6
114426,140.63
114430,527.5350000000001
114431,2366.6549999999997
114432,3556.26
114434,3.01
114435,4676.95
114438,1013.77
114440,194.8
114441,2080.0550000000003
114442,285.83
114443,23.2
114446,386.6
114448,386.6
114451,386.6
114453,386.6
114454,386.6
114455,386.6
114456,4586.21
114460,386.6
114461,50.68
114463,683.55
114464,2131.7349999999997
114466,386.6
114467,224.86
114468,386.6
114469,4536.4
114470,386.6
114471,386.6
114475,157.115
114476,386.6
114477,386.6
114479,386.6
114480,386.6
114482,386.6
114486,386.6
114487,5.9
114489,386.6
114490,1032.53
114492,386.6
114493,165.57
114494,641.07
114495,203.72
114496,386.6
114497,1040.495
114498,0.49
114499,643.0
114500,386.6
114501,386.6
114502,268.36
114503,386.6
114504,85.91499999999999
114505,386.6
114507,947.9749999999999
114509,275.82
114512,386.6
114520,5328.39
114521,260.115
114522,1040.0549999999998
114523,659.12
114524,38.57
114525,599.02
114526,249.46
114529,386.6
114531,386.6
114532,179.44
114533,74.98
114534,374.84
114535,386.6
114537,85.38
114539,1066.63
114542,1783.69
114543,1256.255
114544,3673.645
114546,386.6
114548,954.84
114550,206.465
114553,3812.14
114556,987.34
114557,76.23
114560,4707.08
114561,4928.0
114562,386.6
114563,386.6
114565,763.2
114566,1963.36
114567,386.6
114568,33.980000000000004
114571,386.6
114573,2132.98
114575,2127.32
114576,22.68
114578,386.6
114580,2285.32
114581,386.6
114584,386.6
114585,386.6
114586,84.61
114587,417.81
114589,180.48
114591,86.22
114593,386.6
114596,5.38
114603,386.6
114604,9343.56
114605,72.195
114607,386.6
114609,428.45
114611,133.04500000000002
114612,142.04500000000002
114614,2484.85
114616,386.6
114617,1434.775
114618,4787.26
114619,2457.04
114622,386.6
114623,538.9000000000001
114626,386.6
114627,86.59
114629,386.6
114630,386.6
114631,1323.16
114633,0.45
114634,386.6
114635,386.6
114636,1971.64
114637,1233.18
114643,4928.15
114644,13.52
114645,386.6
114650,119.66499999999999
114653,160.21
114654,167.23000000000002
114656,386.6
114657,1706.85
114659,386.6
114660,386.6
114663,2.285
114664,386.6
114667,386.6
114668,497.05
114670,386.6
114673,5677.95
114675,266.03999999999996
114676,158.28500000000003
114677,1556.57
114679,386.6
114680,386.6
114683,94.315
114688,3408.275
114689,2046.665
114691,386.6
114692,386.6
114693,4732.71
114694,5981.705
114695,583.53
114696,176.24
114697,0.44
114698,710.35
114699,386.6
114700,223.555
114701,274.4
114703,406.85
114704,158.865
114705,732.3050000000001
114706,311.05
114707,104.67
114708,386.6
114710,386.6
114711,1551.08
114712,386.6
114713,59.345
114714,2254.9049999999997
114717,386.6
114718,2385.76
114724,447.68
114725,237.735
114727,4562.35
114728,99.815
114733,479.04999999999995
114735,3539.9399999999996
114736,81.67
114738,419.31
114740,386.6
114741,386.6
114744,456.43
114749,9.59
114753,3.11
114759,371.35
114760,1255.795
114762,1095.42
114764,1392.54
114765,220.27
114766,386.6
114767,177.44
114769,386.6
114771,386.6
114772,386.6
114773,212.245
114774,386.6
114776,386.6
114777,1127.38
114779,765.715
114781,202.47500000000002
114782,3361.73
114784,315.775
114788,386.6
114790,386.6
114791,386.6
114792,142.77
114794,386.6
114795,286.71
114797,144.54000000000002
114798,97.18
114800,1301.85
114802,386.6
114803,2643.47
114804,1261.365
114805,386.6
114806,386.6
114807,925.26
114811,386.6
114813,386.6
114814,386.6
114815,2023.47
114816,137.26
114818,386.6
114820,1204.81
114821,4.035
114822,13.91
114823,60.48
114824,78.36
114825,386.6
114826,386.6
114827,484.56
114831,2656.67
114833,169.03500000000003
114834,386.6
114835,1033.5
114837,2476.21
114838,237.235
114840,110.685
114841,650.2
114842,386.6
114844,7496.56
114846,150.77
114850,323.03
114854,201.975
114855,2092.64
114856,386.6
114858,371.335
114859,40.39
114861,2079.75
114863,121.2
114867,747.31
114868,4846.4349999999995
114870,386.6
114875,386.6
114877,2527.085
114879,386.6
114880,94.805
114881,82.775
114882,386.6
114883,386.6
114884,120.215
114885,113.89
114889,187.79500000000002
114892,386.6
114894,386.6
114896,185.8
114898,509.905
114900,189.09
114901,386.6
114902,100.825
114903,386.6
114905,23.15
114908,386.6
114909,386.6
114911,386.6
114913,4879.08
114914,4999.49
114915,3.9000000000000004
114917,10550.5
114918,42.67
114919,111.4
114920,491.09
114921,103.57
114922,261.945
114924,308.87
114925,386.6
114926,4615.49
114928,386.6
114929,368.29
114930,1397.56
114932,386.6
114937,386.6
114941,5.29
114942,386.6
114943,386.6
114944,313.19
114945,167.865
114947,386.6
114948,1379.7150000000001
114949,3105.85
114952,619.82
114953,386.6
114954,7375.385
114956,119.03
114957,195.84
114958,386.6
114965,308.41
114966,386.6
114967,77.545
114970,1566.85
114971,386.6
114972,386.6
114974,525.8900000000001
114977,386.6
114978,1098.6
114984,386.6
114987,386.6
114988,386.6
114989,386.6
114991,110.91499999999999
114992,566.5
